,Date,Close,signal,S_Return,trade_num,Return,INRClose,USDINR,Signal_backtest,units_equity,equity_allocation,cash_allocation,Strategy_Return,Market_Return
716,2012-12-04,2996.68994140625,0,0.0002380952380952381,0,-0.0018370103181762681,164053.79084228515,54.745,0,0.0,0.0,3931049.594002412,3931049.594002412,4182307.671756499
717,2012-12-05,2973.699951171875,0,0.0002380952380952381,0,-0.007701374375266522,161873.35684204102,54.435,0,0.0,0.0,3909725.5276107546,3909725.5276107546,4126720.7462721216
718,2012-12-06,2989.27001953125,0,0.0002380952380952381,0,0.00522226468404008,162123.05950927734,54.235,0,0.0,0.0,3896291.6657567406,3896291.6657567406,4133086.544803681
719,2012-12-07,2978.0400390625,0,0.0002380952380952381,0,-0.003763837848516314,161841.58592285155,54.345,0,0.0,0.0,3905121.8541699154,3905121.8541699154,4125910.7938877074
720,2012-12-10,2986.9599609375,0,0.0002380952380952381,0,0.002990755582154003,162356.20867675781,54.355,0,0.0,0.0,3906770.2248748904,3906770.2248748904,4139030.336451596
721,2012-12-11,3022.300048828125,0,0.0002380952380952381,0,0.011762012380593113,164005.1121496582,54.265,0,0.0,0.0,3901231.6506453776,3901231.6506453776,4181066.6808072533
722,2012-12-12,3013.81005859375,0,0.0002380952380952381,0,-0.002813068576276389,163182.7456225586,54.145,0,0.0,0.0,3893533.448189164,3893533.448189164,4160101.6679439363
723,2012-12-13,2992.159912109375,0,0.0002380952380952381,0,-0.007209573263741232,163117.59760864257,54.515,0,0.0,0.0,3921066.9510278287,3921066.9510278287,4158440.8161159973
724,2012-12-14,2971.330078125,0,0.0002380952380952381,0,-0.006985814926897847,161774.06610351562,54.445,0,0.0,0.0,3916965.6913537025,3916965.6913537025,4124189.47640425
725,2012-12-17,3010.60009765625,0,0.0002380952380952381,0,0.013129736564000549,165146.4683569336,54.855,0,0.0,0.0,3947395.1510424963,3947395.1510424963,4210163.861661086
726,2012-12-18,3054.530029296875,0,0.0002380952380952381,0,0.0144863173437295,167800.60715942385,54.935,0,0.0,0.0,3954091.8498361157,3954091.8498361157,4277827.187321344
727,2012-12-19,3044.360107421875,0,0.0002380952380952381,0,-0.003335010493086928,166480.83247436525,54.685,0,0.0,0.0,3937038.8893826045,3937038.8893826045,4244181.492443029
728,2012-12-20,3050.389892578125,0,0.0002380952380952381,0,0.0019786823490905107,167390.1453552246,54.875,0,0.0,0.0,3951655.3028911105,3951655.3028911105,4267363.073423997
729,2012-12-21,3021.010009765625,0,0.0002380952380952381,0,-0.009678200287646016,166351.91618774412,55.065,0,0.0,0.0,3966278.442131606,3966278.442131606,4240894.963239518
730,2012-12-24,3012.60009765625,0,0.0002380952380952381,0,-0.0027876900913101897,165557.4383666992,54.955,0,0.0,0.0,3959299.6010310496,3959299.6010310496,4220640.931504335
731,2012-12-26,2990.159912109375,0,0.0002380952380952381,0,-0.007476657419218622,163995.32037963867,54.845,0,0.0,0.0,3952317.2080510715,3952317.2080510715,4180817.054177704
732,2012-12-27,2985.909912109375,0,0.0002380952380952381,0,-0.0014223397120539825,164030.96102172852,54.935,0,0.0,0.0,3959743.9420152684,3959743.9420152684,4181725.659398427
733,2012-12-28,2960.31005859375,0,0.0002380952380952381,0,-0.008610516196204919,162106.57880859374,54.76,0,0.0,0.0,3948072.6453576307,3948072.6453576307,4132666.3938242304
734,2012-12-31,3019.510009765625,0,0.0002380952380952381,0,0.01980055742606445,166057.95298706053,54.995,0,0.0,0.0,3965955.6332834177,3965955.6332834177,4233400.80816318
735,2013-01-02,3112.260009765625,0,0.0002380952380952381,0,0.030254583720774327,168808.9829296875,54.24,0,0.0,0.0,3912453.204131463,3912453.204131463,4303534.229495344
736,2013-01-03,3100.570068359375,0,0.0002380952380952381,0,-0.0037631659178699746,168996.57157592775,54.505,0,0.0,0.0,3932499.786683394,3932499.786683394,4308316.523341021
737,2013-01-04,3101.659912109375,0,0.0002380952380952381,0,0.000351436101095584,170405.19557128905,54.94,0,0.0,0.0,3964821.05913609,3964821.05913609,4344227.299386931
738,2013-01-07,3098.81005859375,0,0.0002380952380952381,0,-0.0009192379705949094,171131.78548583985,55.225,0,0.0,0.0,3986332.4831864596,3986332.4831864596,4362750.629803404
739,2013-01-08,3091.81005859375,0,0.0002380952380952381,0,-0.002261486846501854,169941.33987060547,54.965,0,0.0,0.0,3968513.906108895,3968513.906108895,4332401.987423113
740,2013-01-09,3105.81005859375,0,0.0002380952380952381,0,0.004517870907958117,170229.44931152344,54.81,0,0.0,0.0,3958267.6750179944,3958267.6750179944,4339746.909590837
741,2013-01-10,3121.760009765625,0,0.0002380952380952381,0,0.0051223786717326,169901.78853149412,54.425,0,0.0,0.0,3931406.1960593555,3931406.1960593555,4331393.684791736
742,2013-01-11,3125.6298828125,0,0.0002380952380952381,0,0.0012388769096785403,171518.93981933594,54.875,0,0.0,0.0,3964848.1301004025,3964848.1301004025,4372620.554361814
743,2013-01-14,3117.5,0,0.0002380952380952381,0,-0.0026044268053188754,169981.6875,54.525,0,0.0,0.0,3940503.816356576,3940503.816356576,4333430.590292254
744,2013-01-15,3110.780029296875,0,0.0002380952380952381,0,-0.002157890550565842,169864.14349975585,54.605,0,0.0,0.0,3947223.6052384023,3947223.6052384023,4330433.980634739
745,2013-01-16,3117.5400390625,0,0.0002380952380952381,0,0.002170733792068596,170420.32623535156,54.665,0,0.0,0.0,3952500.631559401,3952500.631559401,4344613.033188402
746,2013-01-17,3136.0,0,0.0002380952380952381,0,0.005903860674604082,170457.28,54.355,0,0.0,0.0,3931027.4491223656,3931027.4491223656,4345555.114517922
747,2013-01-18,3134.7099609375,0,0.0002380952380952381,0,-0.0004114491305563045,168474.98685058593,53.745,0,0.0,0.0,3887847.3792656716,3887847.3792656716,4295019.495658404
748,2013-01-22,3143.179931640625,0,0.0002380952380952381,0,0.0026983511935634473,168867.34182739258,53.725,0,0.0,0.0,3887326.2817440433,3887326.2817440433,4305022.002891704
749,2013-01-23,3153.669921875,0,0.0002380952380952381,0,0.0033318247004667538,169273.2330566406,53.675,0,0.0,0.0,3884634.035451506,3884634.035451506,4315369.596770925
750,2013-01-24,3130.3798828125,0,0.0002380952380952381,0,-0.007412463753408255,168132.7035058594,53.71,0,0.0,0.0,3888092.011963867,3888092.011963867,4286293.490296294
751,2013-01-25,3149.7099609375,0,0.0002380952380952381,0,0.006156007207212094,169454.39589843748,53.8,0,0.0,0.0,3895532.8902364457,3895532.8902364457,4319988.074278786
752,2013-01-28,3154.300048828125,0,0.0002380952380952381,0,0.0014562441032540947,170505.6891394043,54.055,0,0.0,0.0,3914924.35507508,3914924.35507508,4346789.233608217
753,2013-01-29,3153.659912109375,0,0.0002380952380952381,0,-0.00020296156757860625,169209.62258422852,53.655,0,0.0,0.0,3886886.5466678026,3886886.5466678026,4313747.942279388
754,2013-01-30,3142.31005859375,0,0.0002380952380952381,0,-0.0036054383560724674,167312.29906982422,53.245,0,0.0,0.0,3858110.691509846,3858110.691509846,4265378.498029693
755,2013-01-31,3142.1298828125,1,,0,0.0,167396.96950683594,53.275,1,23.047673460733073,3858110.691509846,0.0,3858110.691509846,4267537.045031058
756,2013-02-01,3179.10009765625,1,0.01169729198258649,0,0.01169729198258649,169032.75219238282,53.17,1,23.047673460733073,3895811.6766990516,0.0,3895811.6766990516,4309238.894405974
757,2013-02-04,3131.169921875,1,-0.015191456913242972,0,-0.015191456913242972,166860.04513671875,53.29,1,23.047673460733073,3845735.833954275,0.0,3845735.833954275,4253848.955894166
758,2013-02-05,3171.580078125,1,0.012823199391887495,0,0.012823199391887495,168204.74944335935,53.035,1,23.047673460733073,3876728.1397149693,0.0,3876728.1397149693,4288130.194438136
759,2013-02-06,3168.47998046875,1,-0.0009779396014133145,0,-0.0009779396014133145,168436.39576171874,53.16,1,23.047673460733073,3882067.0484188977,0.0,3882067.0484188977,4294035.673180411
760,2013-02-07,3165.1298828125,1,-0.0010578794845255304,0,-0.0010578794845255304,168464.03801269532,53.225,1,23.047673460733073,3882704.1379931257,0.0,3882704.1379931257,4294740.371302474
761,2013-02-08,3193.8701171875,1,0.00903929236323983,0,0.00903929236323983,171175.46893066406,53.595,1,23.047673460733073,3945196.3124018046,0.0,3945196.3124018046,4363864.274331086
762,2013-02-11,3192.0,1,-0.0005857047533518261,0,-0.0005857047533518261,172256.28,53.965,1,23.047673460733073,3970106.493000605,0.0,3970106.493000605,4391417.9468417615
763,2013-02-12,3186.489990234375,1,-0.00172768512441908,0,-0.00172768512441908,171417.2290246582,53.795,1,23.047673460733073,3950768.320104018,0.0,3950768.320104018,4370027.588757684
764,2013-02-13,3196.8798828125,1,0.0032553030640236546,0,0.0032553030640236546,172072.0596923828,53.825,1,23.047673460733073,3965860.6435058084,0.0,3965860.6435058084,4386721.523785123
765,2013-02-14,3198.659912109375,1,0.0005566471009220568,0,0.0005566471009220568,172711.6419543457,53.995,1,23.047673460733073,3980601.526630806,0.0,3980601.526630806,4403026.72336139
766,2013-02-15,3192.030029296875,1,-0.0020748574103189306,0,-0.0020748574103189306,173407.03134155273,54.325,1,23.047673460733073,3996628.634155213,0.0,3996628.634155213,4420754.642686156
767,2013-02-19,3213.590087890625,1,0.006731632415036596,0,0.006731632415036596,173951.63145751954,54.13,1,23.047673460733073,4009180.3997946936,0.0,4009180.3997946936,4434638.413560047
768,2013-02-20,3164.409912109375,1,-0.015422123090679729,0,-0.015422123090679729,171115.46599731446,54.075,1,23.047673460733073,3943813.384387277,0.0,3943813.384387277,4362334.588688423
769,2013-02-21,3131.489990234375,1,-0.010457670040234499,0,-0.010457670040234499,170587.9172180176,54.475,1,23.047673460733073,3931654.6123874346,0.0,3931654.6123874346,4348885.516310692
770,2013-02-22,3161.820068359375,1,0.009638906289097903,0,0.009638906289097903,171623.5933105469,54.28,1,23.047673460733073,3955524.536779138,0.0,3955524.536779138,4375288.539642254
771,2013-02-25,3116.25,1,-0.01451747693535994,0,-0.01451747693535994,168277.5,54.0,1,23.047673460733073,3878404.8707885095,0.0,3878404.8707885095,4289984.861798156
772,2013-02-26,3129.64990234375,1,0.004290790154155958,0,0.004290790154155958,169314.05971679688,54.1,1,23.047673460733073,3902295.1606637943,0.0,3902295.1606637943,4316410.411817668
773,2013-02-27,3162.260009765625,1,0.010365818924227234,0,0.010365818924227234,170335.1354260254,53.865,1,23.047673460733073,3925828.5801887796,0.0,3925828.5801887796,4342441.2200679695
774,2013-02-28,3160.18994140625,1,-0.0006548311016562544,0,-0.0006548311016562544,171819.5271142578,54.37,1,23.047673460733073,3960040.355106986,0.0,3960040.355106986,4380283.5808797
775,2013-03-01,3169.739990234375,1,0.0030174286847592614,0,0.0030174286847592614,174034.57416381835,54.905,1,23.047673460733073,4011092.036205418,0.0,4011092.036205418,4436752.914633681
776,2013-03-04,3182.030029296875,1,0.0038698045936948347,0,0.0038698045936948347,174884.37041015626,54.96,1,23.047673460733073,4030677.8625991708,0.0,4030677.8625991708,4458417.207438141
777,2013-03-05,3224.1298828125,1,0.013143742954266733,0,0.013143742954266733,177182.05770996094,54.955,1,23.047673460733073,4083634.209199942,0.0,4083634.209199942,4516993.331597984
778,2013-03-06,3222.3701171875,1,-0.0005459600306247677,0,-0.0005459600306247677,176618.1061230469,54.81,1,23.047673460733073,4070636.4371770853,0.0,4070636.4371770853,4502616.2237217175
779,2013-03-07,3232.090087890625,1,0.0030118639644652325,0,0.0030118639644652325,176019.62618652344,54.46,1,23.047673460733073,4056842.8670272925,0.0,4056842.8670272925,4487358.866869045
780,2013-03-08,3244.3701171875,1,0.0037922085906362136,0,0.0037922085906362136,176331.51586914062,54.35,1,23.047673460733073,4064031.198588025,0.0,4064031.198588025,4495310.030969883
781,2013-03-11,3252.8701171875,1,0.0026164970180166023,0,0.0026164970180166023,176760.96216796877,54.34,1,23.047673460733073,4073928.9366523367,0.0,4073928.9366523367,4506258.126353568
782,2013-03-12,3242.320068359375,1,-0.003248575578187715,0,-0.003248575578187715,175571.63170166014,54.15,1,23.047673460733073,4046517.636427954,0.0,4046517.636427954,4475937.913038423
783,2013-03-13,3245.1201171875,1,0.0008632215240256683,0,0.0008632215240256683,176437.18077148436,54.37,1,23.047673460733073,4066466.5287535037,0.0,4066466.5287535037,4498003.800674556
784,2013-03-14,3258.929931640625,1,0.004246534114037345,0,0.004246534114037345,176585.11834594727,54.185,1,23.047673460733073,4069876.1456622975,0.0,4069876.1456622975,4501775.249352704
785,2013-03-15,3249.070068359375,1,-0.0030300770821043215,0,-0.0030300770821043215,175547.25579345704,54.03,1,23.047673460733073,4045955.8284553797,0.0,4045955.8284553797,4475316.485472742
786,2013-03-18,3237.590087890625,1,-0.003539569571350156,0,-0.003539569571350156,175088.871953125,54.08,1,23.047673460733073,4035391.1473837304,0.0,4035391.1473837304,4463630.670459342
787,2013-03-19,3229.10009765625,1,-0.0026257621344818504,0,-0.0026257621344818504,175985.95532226562,54.5,1,23.047673460733073,4056066.8319427376,0.0,4056066.8319427376,4486500.478207759
788,2013-03-20,3254.18994140625,1,0.007739887881339037,0,0.007739887881339037,176800.13951660154,54.33,1,23.047673460733073,4074831.883390682,0.0,4074831.883390682,4507256.894653311
789,2013-03-21,3222.60009765625,1,-0.009754861299959132,0,-0.009754861299959132,175470.5753173828,54.45,1,23.047673460733073,4044188.521882008,0.0,4044188.521882008,4473361.63065523
790,2013-03-22,3245.0,1,0.00692683269516291,0,0.00692683269516291,176365.75,54.35,1,23.047673460733073,4064820.215657284,0.0,4064820.215657284,4496182.779276363
791,2013-03-25,3235.300048828125,1,-0.0029936757073311705,0,-0.0029936757073311705,175676.79265136717,54.3,1,23.047673460733073,4048941.351657622,0.0,4048941.351657622,4478618.835219317
792,2013-03-26,3252.47998046875,1,0.005296101815797546,0,0.005296101815797546,177195.10933593748,54.48,1,23.047673460733073,4083935.018813581,0.0,4083935.018813581,4517326.063412167
793,2013-03-27,3256.52001953125,1,0.0012413702815511883,0,0.0012413702815511883,177252.38466308595,54.43,1,23.047673460733073,4085255.081851056,0.0,4085255.081851056,4518786.212786988
794,2013-03-28,3267.52001953125,1,0.0033721468163578202,0,0.0033721468163578202,177377.3242602539,54.285,1,23.047673460733073,4088134.648888898,0.0,4088134.648888898,4521971.362200841
795,2013-04-01,3239.169921875,1,-0.008714193334396748,0,-0.008714193334396748,175465.83466796877,54.17,1,23.047673460733073,4044079.260942321,0.0,4044079.260942321,4473240.774841343
796,2013-04-02,3254.860107421875,1,0.004832196958354619,0,0.004832196958354619,177162.03564697265,54.43,1,23.047673460733073,4083172.747230178,0.0,4083172.747230178,4516482.898847784
797,2013-04-03,3218.60009765625,1,-0.01120278424290978,0,-0.01120278424290978,175510.26332519532,54.53,1,23.047673460733073,4045103.2381263776,0.0,4045103.2381263776,4474373.417452102
798,2013-04-04,3224.97998046875,1,0.0019802298784027043,0,0.0019802298784027043,177019.15112792968,54.89,1,23.047673460733073,4079879.5914926818,0.0,4079879.5914926818,4512840.270310518
799,2013-04-05,3203.860107421875,1,-0.006570376222320458,0,-0.006570376222320458,175603.572487793,54.81,1,23.047673460733073,4047253.797236823,0.0,4047253.797236823,4476752.195928196
800,2013-04-08,3222.25,1,0.00572350690319294,0,0.00572350690319294,175967.0725,54.61,1,23.047673460733073,4055631.6268211426,0.0,4055631.6268211426,4486019.088707276
801,2013-04-09,3237.860107421875,1,0.00483277762899507,0,0.00483277762899507,176398.61865234375,54.48,1,23.047673460733073,4065577.7616235972,0.0,4065577.7616235972,4497020.716736703
802,2013-04-10,3297.25,1,0.018176136792110133,0,0.018176136792110133,179436.345,54.42,1,23.047673460733073,4135590.286547444,0.0,4135590.286547444,4574463.036985879
803,2013-04-11,3300.159912109375,1,0.0008821377894782466,0,0.0008821377894782466,179215.1840270996,54.305,1,23.047673460733073,4130493.0406617774,0.0,4130493.0406617774,4568824.866548576
804,2013-04-12,3294.949951171875,1,-0.001579946999906624,0,-0.001579946999906624,179640.67133789064,54.52,1,23.047673460733073,4140299.5332625746,0.0,4140299.5332625746,4579672.0334139075
805,2013-04-15,3216.489990234375,1,-0.024100278654832573,0,-0.024100278654832573,175459.52896728515,54.55,1,23.047673460733073,4043933.929212024,0.0,4043933.929212024,4473080.02037045
806,2013-04-16,3264.6298828125,1,0.014855697428099656,0,0.014855697428099656,176192.07477539062,53.97,1,23.047673460733073,4060817.4057922675,0.0,4060817.4057922675,4491755.187444754
807,2013-04-17,3204.669921875,1,-0.018537300712281508,0,-0.018537300712281508,173629.0163671875,54.18,1,23.047673460733073,4001744.8725392153,0.0,4001744.8725392153,4426413.821123672
808,2013-04-18,3166.360107421875,1,-0.01202639950480933,0,-0.01202639950480933,171078.43660400392,54.03,1,23.047673460733073,3942959.9430218064,0.0,3942959.9430218064,4361390.579318521
809,2013-04-19,3206.06005859375,1,0.012460090128115671,0,0.012460090128115671,172934.87956054686,53.94,1,23.047673460733073,3985746.634082686,0.0,3985746.634082686,4408717.8344795555
810,2013-04-22,3233.550048828125,1,0.00853783280816461,0,0.00853783280816461,175290.74814697265,54.21,1,23.047673460733073,4040043.9239790267,0.0,4040043.9239790267,4468777.20410504
811,2013-04-23,3269.330078125,1,0.01100447483981767,0,0.01100447483981767,177557.31654296877,54.31,1,23.047673460733073,4092283.0522463624,0.0,4092283.0522463624,4526559.998043941
812,2013-04-24,3269.64990234375,1,9.782082831280285e-05,0,9.782082831280285e-05,177411.20370117188,54.26,1,23.047673460733073,4088915.491180208,0.0,4088915.491180208,4522835.068214208
813,2013-04-25,3289.989990234375,1,0.00620160661668358,0,0.00620160661668358,178004.90842163085,54.105,1,23.047673460733073,4102599.0037094424,0.0,4102599.0037094424,4537970.688027594
814,2013-04-26,3279.260009765625,1,-0.0032667321264573733,0,-0.0032667321264573733,178326.1593310547,54.38,1,23.047673460733073,4110003.0897688065,0.0,4110003.0897688065,4546160.502698404
815,2013-04-29,3307.02001953125,1,0.008429697500564756,0,0.008429697500564756,179223.9499584961,54.195,1,23.047673460733073,4130695.0749861826,0.0,4130695.0749861826,4569048.340946463
816,2013-04-30,3328.7900390625,1,,0,0.0,178706.09324707033,53.685,1,23.047673460733073,4118759.6826017927,0.0,4118759.6826017927,4555846.353440129
817,2013-05-01,3299.1298828125,1,-0.008950124501376078,0,-0.008950124501376078,177047.8051611328,53.665,1,23.047673460733073,4080540.0002932805,0.0,4080540.0002932805,4513570.762317298
818,2013-05-02,3340.6201171875,1,0.012497691753912148,0,0.012497691753912148,179842.28400878905,53.835,1,23.047673460733073,4144946.2362669874,0.0,4144946.2362669874,4584811.848933515
819,2013-05-03,3378.6298828125,1,0.011313813615855582,0,0.011313813615855582,181804.07399414064,53.81,1,23.047673460733073,4190160.9312479068,0.0,4190160.9312479068,4634824.770085692
820,2013-05-06,3392.969970703125,1,0.00423536819578202,0,0.00423536819578202,183678.42936401366,54.135,1,23.047673460733073,4233360.461762112,0.0,4233360.461762112,4682608.675613083
821,2013-05-07,3396.6298828125,1,0.001078093714747734,0,0.001078093714747734,183638.79461425781,54.065,1,23.047673460733073,4232446.972992041,0.0,4232446.972992041,4681598.246551243
822,2013-05-08,3413.27001953125,1,0.0048870526955720785,0,0.0048870526955720785,184606.70900634766,54.085,1,23.047673460733073,4254755.147838872,0.0,4254755.147838872,4706273.785999963
823,2013-05-09,3409.169921875,1,-0.0012019448130202966,0,-0.0012019448130202966,185339.52280273437,54.365,1,23.047673460733073,4271644.800925513,0.0,4271644.800925513,4724955.785037361
824,2013-05-10,3436.580078125,1,0.008007976548663458,0,0.008007976548663458,188358.95408203127,54.81,1,23.047673460733073,4341235.667087872,0.0,4341235.667087872,4801931.699698701
825,2013-05-13,3438.7900390625,1,0.0006428631407304282,0,0.0006428631407304282,188566.05179199218,54.835,1,23.047673460733073,4346008.787481517,0.0,4346008.787481517,4807211.348140384
826,2013-05-14,3462.610107421875,1,0.006902994303147611,0,0.006902994303147611,189768.34693725585,54.805,1,23.047673460733073,4373718.893392978,0.0,4373718.893392978,4837862.076684572
827,2013-05-15,3471.6201171875,1,0.002598706574303851,0,0.002598706574303851,190192.70812011717,54.785,1,23.047673460733073,4383499.431364976,0.0,4383499.431364976,4848680.534591362
828,2013-05-16,3465.239990234375,1,-0.0018394860652702553,0,-0.0018394860652702553,189843.17286499022,54.785,1,23.047673460733073,4375443.4569417965,0.0,4375443.4569417965,4839769.652547361
829,2013-05-17,3498.969970703125,1,0.009686739603225558,0,0.009686739603225558,192075.95654174805,54.895,1,23.047673460733073,4426903.926032165,0.0,4426903.926032165,4896691.155261396
830,2013-05-20,3496.429931640625,1,-0.000726202707375542,0,-0.000726202707375542,192443.5034375,55.04,1,23.047673460733073,4435375.026866963,0.0,4435375.026866963,4906061.217324221
831,2013-05-21,3502.1201171875,1,0.0016261044819327827,0,0.0016261044819327827,194140.02869628908,55.435,1,23.047673460733073,4474475.987049419,0.0,4474475.987049419,4949311.60836202
832,2013-05-22,3463.300048828125,1,-0.0111466270157403,0,-0.0111466270157403,192767.28071777342,55.66,1,23.047673460733073,4442837.339896709,0.0,4442837.339896709,4914315.438066549
833,2013-05-23,3459.419921875,1,-0.0011209834792858682,0,-0.0011209834792858682,192741.58094726564,55.715,1,23.047673460733073,4442245.01997803,0.0,4442245.01997803,4913660.260598199
834,2013-05-24,3459.139892578125,1,-8.095017013309784e-05,0,-8.095017013309784e-05,193089.18880371095,55.82,1,23.047673460733073,4450256.572345766,0.0,4450256.572345766,4922522.006476243
835,2013-05-28,3488.889892578125,1,0.008563631052632815,0,0.008563631052632815,195779.0563220215,56.115,1,23.047673460733073,4512251.76056042,0.0,4512251.76056042,4991096.182666137
836,2013-05-29,3467.52001953125,1,-0.006143956592463314,0,-0.006143956592463314,195238.71469970702,56.305,1,23.047673460733073,4499798.143292073,0.0,4499798.143292073,4977320.975761301
837,2013-05-30,3491.300048828125,1,0.006834527011323835,0,0.006834527011323835,196856.95325317382,56.385,1,23.047673460733073,4537094.777053946,0.0,4537094.777053946,5018575.563553196
838,2013-05-31,3455.909912109375,1,-0.010188390174360845,0,-0.010188390174360845,195535.38282714842,56.58,1,23.047673460733073,4506635.6534195505,0.0,4506635.6534195505,4984884.088926766
839,2013-06-03,3465.3701171875,1,0.002733659360505417,0,0.002733659360505417,196399.85139160155,56.675,1,23.047673460733073,4526559.642610135,0.0,4526559.642610135,5006922.430683711
840,2013-06-04,3445.260009765625,0,-0.005820066714179908,0,-0.005820066714179908,194639.96425170897,56.495,0,0.0,0.0,4513261.02550732,4513261.02550732,4962056.722620468
841,2013-06-05,3401.47998046875,0,0.0002380952380952381,0,-0.012788750865623234,193391.14428955078,56.855,0,0.0,0.0,4543095.217965156,4543095.217965156,4930219.9129889365
842,2013-06-06,3424.050048828125,0,0.0002380952380952381,0,0.00661344995217952,194931.16927978516,56.93,0,0.0,0.0,4550169.90952504,4550169.90952504,4969480.562183846
843,2013-06-07,3469.219970703125,0,0.0002380952380952381,0,0.013105701147659585,197971.03762817383,57.065,0,0.0,0.0,4562043.25235897,4562043.25235897,5046977.489559441
844,2013-06-10,3473.77001953125,0,0.0002380952380952381,0,0.001310688762594932,202017.09548583985,58.155,0,0.0,0.0,4650269.156017268,4650269.156017268,5150125.723633198
845,2013-06-11,3436.949951171875,0,0.0002380952380952381,0,-0.010656029162705074,200511.6601513672,58.34,0,0.0,0.0,4666169.584416715,4666169.584416715,5111746.88632397
846,2013-06-12,3400.429931640625,0,0.0002380952380952381,0,-0.01068256187404139,196663.86509643556,57.835,0,0.0,0.0,4626889.496610452,4626889.496610452,5013653.067857696
847,2013-06-13,3445.360107421875,0,0.0002380952380952381,0,0.013126555348507502,199848.11303100587,58.005,0,0.0,0.0,4641591.400032817,4641591.400032817,5094830.738286116
848,2013-06-14,3423.56005859375,0,0.0002380952380952381,0,-0.006347466994946203,196871.8211694336,57.505,0,0.0,0.0,4602686.271037739,4602686.271037739,5018954.598989787
849,2013-06-17,3452.1298828125,0,0.0002380952380952381,0,0.008310435429553682,200603.26749023437,58.11,0,0.0,0.0,4652206.202177154,4652206.202177154,5114082.279332362
850,2013-06-18,3482.179931640625,1,0.0002380952380952381,1,0.00866711691359569,204908.87807739258,58.845,1,22.703780557619616,4652206.202177154,0.0,4652206.202177154,5223847.424641192
851,2013-06-19,3443.199951171875,1,-0.01125725744293196,1,-0.01125725744293196,202184.7011328125,58.72,1,22.703780557619616,4590357.086627281,0.0,4590357.086627281,5154398.5806002
852,2013-06-20,3364.639892578125,1,-0.023080315572693334,1,-0.023080315572693334,200448.4216003418,59.575,1,22.703780557619616,4550936.97713538,0.0,4550936.97713538,5110134.713415643
853,2013-06-21,3357.25,0,-0.0021987553124018407,1,-0.0021987553124018407,199000.99375,59.275,0,0.0,0.0,4529103.519825554,4529103.519825554,5073234.690735775
854,2013-06-24,3320.760009765625,0,0.0002380952380952381,1,-0.010928511144512099,198631.25998413085,59.815,0,0.0,0.0,4571442.373811624,4571442.373811624,5063808.877668228
855,2013-06-25,3347.889892578125,0,0.0002380952380952381,1,0.008136589230319038,199751.85044067382,59.665,0,0.0,0.0,4561066.859348729,4561066.859348729,5092376.66655768
856,2013-06-26,3376.219970703125,0,0.0002380952380952381,1,0.008426467244911199,205004.07662109376,60.72,0,0.0,0.0,4642801.877118328,4642801.877118328,5226274.370081571
857,2013-06-27,3401.860107421875,0,0.0002380952380952381,1,0.0075656406310462155,204774.96916625978,60.195,0,0.0,0.0,4603764.503345399,4603764.503345399,5220433.615893026
858,2013-06-28,3403.25,0,0.0002380952380952381,1,0.00040848496953359113,202605.68225,59.533,0,0.0,0.0,4554230.317936775,4554230.317936775,5165130.868754216
859,2013-07-01,3434.489990234375,0,0.0002380952380952381,1,0.009137582781746468,203957.18807006834,59.385,0,0.0,0.0,4543992.768325987,4543992.768325987,5199585.501778387
860,2013-07-02,3433.39990234375,0,0.0002380952380952381,1,-0.00031744478051612635,204476.13118408204,59.555,0,0.0,0.0,4558082.649316985,4558082.649316985,5212815.185504693
861,2013-07-03,3443.669921875,0,0.0002380952380952381,1,0.002986745061008911,207398.46471484375,60.226,0,0.0,0.0,4610523.350927282,4610523.350927282,5287315.737319955
862,2013-07-05,3479.3798828125,0,0.0002380952380952381,1,0.010316342841045949,209563.05034179686,60.23,0,0.0,0.0,4611927.309396526,4611927.309396526,5342498.632072342
863,2013-07-08,3484.830078125,0,0.0002380952380952381,1,0.0015652016397417717,211511.76159179688,60.695,0,0.0,0.0,4648631.334510953,4648631.334510953,5392178.130297095
864,2013-07-09,3504.260009765625,1,0.0002380952380952381,2,0.005560089067949434,210613.0351069336,60.102,1,22.07190705053334,4648631.334510953,0.0,4648631.334510953,5369266.433754415
865,2013-07-10,3520.760009765625,1,0.004697504148205747,2,0.004697504148205747,210875.92078491213,59.895,1,22.07190705053334,4654433.722760213,0.0,4654433.722760213,5375968.313559568
866,2013-07-11,3578.300048828125,1,0.016210962771532014,2,0.016210962771532014,214104.00512158204,59.834,1,22.07190705053334,4725683.700190473,0.0,4725683.700190473,5458263.5279341675
867,2013-07-12,3600.080078125,1,0.006068248197122955,2,0.006068248197122955,215612.39595898436,59.891,1,22.07190705053334,4758976.762549493,0.0,4758976.762549493,5496717.711399758
868,2013-07-15,3607.489990234375,1,0.0020561478139504044,2,0.0020561478139504044,215782.01376586914,59.815,1,22.07190705053334,4762720.55101717,0.0,4762720.55101717,5501041.865394363
869,2013-07-16,3598.5,1,-0.002495144986511486,2,-0.002495144986511486,213391.05,59.3,1,22.07190705053334,4709947.421015712,0.0,4709947.421015712,5440087.796307963
870,2013-07-17,3610.0,1,0.0031906803790676614,2,0.0031906803790676614,214181.3,59.33,1,22.07190705053334,4727389.745562396,0.0,4727389.745562396,5460234.046026649
